group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,truth,bias_mean,MSE,coverage_prob
1,oracle_ate,500,15,1.29,1.05,0.41410766261561166,0.02379796186682681,-2.8153852216918355e-5,6.929472506207109e-7,NA
1,oracle_cate_m0,500,15,1.29,1.05,0.41410766261561166,0.02469639698867383,-3.4856635721323666e-5,8.443518953368833e-7,NA
1,oracle_cate_m1,500,15,1.29,1.05,0.41410766261561166,0.02507675094539085,-2.344979892594983e-5,6.139625091474369e-7,NA
1,gComp_ate,500,15,1.29,1.05,0.41410766261561166,0.02379796186682681,-0.0017910302665461084,0.001226146124354834,0.94
1,gComp_cate_m0,500,15,1.29,1.05,0.41410766261561166,0.02469639698867383,-0.003890848400771746,0.0026080204078383963,0.932
1,gComp_cate_m1,500,15,1.29,1.05,0.41410766261561166,0.02507675094539085,-3.169367730066382e-4,0.002228118030710568,0.945
1,causal_forest_ate,500,15,1.29,1.05,0.41410766261561166,0.02379796186682681,0.09765487693889188,0.011000300891328465,0.207
1,causal_forest_cate_m0,500,15,1.29,1.05,0.41410766261561166,0.02469639698867383,0.0596542560755352,0.005146700473891142,0.603
1,causal_forest_cate_m1,500,15,1.29,1.05,0.41410766261561166,0.02507675094539085,0.1489024568965753,0.026624840451786067,0.382
1,causal_forest_SL_ate,500,15,1.29,1.05,0.41410766261561166,0.02379796186682681,-0.019262231607723456,5.592405057637435e-4,0.998
1,causal_forest_SL_cate_m0,500,15,1.29,1.05,0.41410766261561166,0.02469639698867383,-0.02065754070701391,0.001328757313798591,0.936
1,causal_forest_SL_cate_m1,500,15,1.29,1.05,0.41410766261561166,0.02507675094539085,-0.02004621075972384,0.0025282020439982493,0.994
1,DRLearner_ate,500,15,1.29,1.05,0.41410766261561166,0.02379796186682681,0.002393477974576699,0.0013225533287954674,0.945
1,DRLearner_cate_m0,500,15,1.29,1.05,0.41410766261561166,0.02469639698867383,-0.0078544749307929,0.001406074566204248,0.933
1,DRLearner_cate_m1,500,15,1.29,1.05,0.41410766261561166,0.02507675094539085,0.014202373480994008,0.004919911130421061,0.951
2,oracle_ate,500,15,1.29,1.29,0.41410766261561166,0.01065082777060474,-3.3924108792947155e-6,1.0248187637595043e-7,NA
2,oracle_cate_m0,500,15,1.29,1.29,0.41410766261561166,0.02501690291546308,-3.5176975420731054e-5,8.655319136172145e-7,NA
2,oracle_cate_m1,500,15,1.29,1.29,0.41410766261561166,-1.4688767934048278e-17,9.193250205693007e-20,1.229777717385971e-36,NA
2,gComp_ate,500,15,1.29,1.29,0.41410766261561166,0.01065082777060474,-0.002827585085447234,0.0012233618629803214,0.939
2,gComp_cate_m0,500,15,1.29,1.29,0.41410766261561166,0.02501690291546308,-0.0037410138092123578,0.0026140511802527997,0.932
2,gComp_cate_m1,500,15,1.29,1.29,0.41410766261561166,-1.4688767934048278e-17,-7.361089036143971e-4,0.0021315088229617515,0.944
2,causal_forest_ate,500,15,1.29,1.29,0.41410766261561166,0.01065082777060474,0.09969492610308205,0.01142314725290813,0.194
2,causal_forest_cate_m0,500,15,1.29,1.29,0.41410766261561166,0.02501690291546308,0.061992090823395074,0.005490902790361777,0.583
2,causal_forest_cate_m1,500,15,1.29,1.29,0.41410766261561166,-1.4688767934048278e-17,0.14322858482743306,0.02494710101331456,0.416
2,causal_forest_SL_ate,500,15,1.29,1.29,0.41410766261561166,0.01065082777060474,-0.00823299601118701,2.5103521130936365e-4,0.999
2,causal_forest_SL_cate_m0,500,15,1.29,1.29,0.41410766261561166,0.02501690291546308,-0.013338159882267435,0.00111271570527654,0.961
2,causal_forest_SL_cate_m1,500,15,1.29,1.29,0.41410766261561166,-1.4688767934048278e-17,-0.011013017127478236,0.0022107989707249305,0.995
2,DRLearner_ate,500,15,1.29,1.29,0.41410766261561166,0.01065082777060474,0.0012883924003657871,0.0013254004268678384,0.942
