group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,truth,bias_mean,MSE,coverage_prob
1,oracle_ate,2000,5,1.31,1.08,0.39515649479738946,0.0247166334670612,-3.7293221795841255e-6,1.1682151738621467e-7,NA
1,oracle_cate_m0,2000,5,1.31,1.08,0.39515649479738946,0.02457103749644908,-5.2109368124941926e-6,1.4875889142776095e-7,NA
1,oracle_cate_m1,2000,5,1.31,1.08,0.39515649479738946,0.0252341345228668,-3.3260764287680703e-6,9.215683415253743e-8,NA
1,gComp_ate,2000,5,1.31,1.08,0.39515649479738946,0.0247166334670612,-0.001096059444405274,2.641400441355909e-4,0.956
1,gComp_cate_m0,2000,5,1.31,1.08,0.39515649479738946,0.02457103749644908,-8.772702340578039e-5,4.026157028229026e-4,0.951
1,gComp_cate_m1,2000,5,1.31,1.08,0.39515649479738946,0.0252341345228668,-9.872458098048739e-4,6.284121652592647e-4,0.947
1,causal_forest_ate,2000,5,1.31,1.08,0.39515649479738946,0.0247166334670612,0.01089015547955497,4.092850267315806e-4,0.839
1,causal_forest_cate_m0,2000,5,1.31,1.08,0.39515649479738946,0.02457103749644908,0.0028589036290903127,3.0478714538004323e-4,0.942
1,causal_forest_cate_m1,2000,5,1.31,1.08,0.39515649479738946,0.0252341345228668,0.022915694605334012,0.0015558334031220765,0.865
1,causal_forest_SL_ate,2000,5,1.31,1.08,0.39515649479738946,0.0247166334670612,-0.024138805791418638,5.931672805538308e-4,0.87
1,causal_forest_SL_cate_m0,2000,5,1.31,1.08,0.39515649479738946,0.02457103749644908,-0.020468324092429113,5.986870586725436e-4,0.819
1,causal_forest_SL_cate_m1,2000,5,1.31,1.08,0.39515649479738946,0.0252341345228668,-0.03004298295789651,0.0013127919314703885,0.929
1,DRLearner_ate,2000,5,1.31,1.08,0.39515649479738946,0.0247166334670612,-0.0010018302283439217,2.7417455386701564e-4,0.949
1,DRLearner_cate_m0,2000,5,1.31,1.08,0.39515649479738946,0.02457103749644908,-0.004991881364857736,3.0855029102776227e-4,0.93
1,DRLearner_cate_m1,2000,5,1.31,1.08,0.39515649479738946,0.0252341345228668,0.004821650518165481,0.0010776400034209113,0.943
2,oracle_ate,2000,5,1.31,1.31,0.39515649479738946,0.01395216956536295,-9.407308390422653e-7,1.7982330598956424e-8,NA
2,oracle_cate_m0,2000,5,1.31,1.31,0.39515649479738946,0.02523706381078659,-5.104437849617391e-6,1.5774236210366974e-7,NA
2,oracle_cate_m1,2000,5,1.31,1.31,0.39515649479738946,0,0,0,NA
2,gComp_ate,2000,5,1.31,1.31,0.39515649479738946,0.01395216956536295,-0.002249398752344171,2.75524393667944e-4,0.941
2,gComp_cate_m0,2000,5,1.31,1.31,0.39515649479738946,0.02523706381078659,-1.7145374687279412e-4,4.185381427490088e-4,0.946
2,gComp_cate_m1,2000,5,1.31,1.31,0.39515649479738946,0,-4.7200011248102437e-4,6.069084374782297e-4,0.935
2,causal_forest_ate,2000,5,1.31,1.31,0.39515649479738946,0.01395216956536295,0.009802557276097853,3.9748263431431033e-4,0.856
2,causal_forest_cate_m0,2000,5,1.31,1.31,0.39515649479738946,0.02523706381078659,0.002832743047515653,3.11544699244211e-4,0.937
2,causal_forest_cate_m1,2000,5,1.31,1.31,0.39515649479738946,0,0.017162545062049134,0.0013445585754997451,0.894
2,causal_forest_SL_ate,2000,5,1.31,1.31,0.39515649479738946,0.01395216956536295,-0.013835447364387663,2.0253482966619863e-4,0.996
2,causal_forest_SL_cate_m0,2000,5,1.31,1.31,0.39515649479738946,0.02523706381078659,-0.013180131581093574,3.5107767142703435e-4,0.927
2,causal_forest_SL_cate_m1,2000,5,1.31,1.31,0.39515649479738946,0,-0.018164107205774688,7.331416466301774e-4,0.98
2,DRLearner_ate,2000,5,1.31,1.31,0.39515649479738946,0.01395216956536295,-0.002100965293973311,2.871736075963284e-4,0.94
2,DRLearner_cate_m0,2000,5,1.31,1.31,0.39515649479738946,0.02523706381078659,-0.005075599390475776,3.1695336379580834e-4,0.924
2,DRLearner_cate_m1,2000,5,1.31,1.31,0.39515649479738946,0,-8.679543852346956e-4,0.0010435188499420748,0.943
3,oracle_ate,2000,5,1.31,1.61,0.39515649479738946,0.00247738981045235,1.8689974664424285e-6,3.626592530010588e-8,NA
3,oracle_cate_m0,2000,5,1.31,1.61,0.39515649479738946,0.02592213099607912,-4.9576618755012985e-6,1.6662128039888714e-7,NA
3,oracle_cate_m1,2000,5,1.31,1.61,0.39515649479738946,-0.02525973565896512,3.485449320410984e-6,1.088156033260376e-7,NA
3,gComp_ate,2000,5,1.31,1.61,0.39515649479738946,0.00247738981045235,-0.003023308629126369,2.7366287387129047e-4,0.936
3,gComp_cate_m0,2000,5,1.31,1.61,0.39515649479738946,0.02592213099607912,-3.2643392771680577e-4,4.261219018821413e-4,0.954
3,gComp_cate_m1,2000,5,1.31,1.61,0.39515649479738946,-0.02525973565896512,-9.981198855146405e-5,5.599600291683636e-4,0.939
3,causal_forest_ate,2000,5,1.31,1.61,0.39515649479738946,0.00247738981045235,0.00926319259861329,3.740745961601536e-4,0.864
3,causal_forest_cate_m0,2000,5,1.31,1.61,0.39515649479738946,0.02592213099607912,0.002900305750418959,3.1817014607205316e-4,0.941
3,causal_forest_cate_m1,2000,5,1.31,1.61,0.39515649479738946,-0.02525973565896512,0.010842149671842395,0.0010921631139816737,0.924
3,causal_forest_SL_ate,2000,5,1.31,1.61,0.39515649479738946,0.00247738981045235,-0.002841750611048388,1.9076942002487934e-5,1
3,causal_forest_SL_cate_m0,2000,5,1.31,1.61,0.39515649479738946,0.02592213099607912,-0.005221962109064938,2.0027273511522833e-4,0.978
3,causal_forest_SL_cate_m1,2000,5,1.31,1.61,0.39515649479738946,-0.02525973565896512,-0.007381314038428774,4.4487831597108594e-4,0.994
3,DRLearner_ate,2000,5,1.31,1.61,0.39515649479738946,0.00247738981045235,-0.0028327516877112565,2.833138844658387e-4,0.942
3,DRLearner_cate_m0,2000,5,1.31,1.61,0.39515649479738946,0.02592213099607912,-0.0051261834439366,3.2099115802875595e-4,0.929
3,DRLearner_cate_m1,2000,5,1.31,1.61,0.39515649479738946,-0.02525973565896512,-0.007501412004506672,0.0010271069441798806,0.932
4,oracle_ate,2000,5,1,0.83,0.39515649479738946,0.01030718553914946,-2.6993903348954026e-6,5.3425554119007184e-8,NA
4,oracle_cate_m0,2000,5,1,0.83,0.39515649479738946,0,0,0,NA
4,oracle_cate_m1,2000,5,1,0.83,0.39515649479738946,0.02503071517982098,-3.20612804210477e-6,8.73005592146449e-8,NA
4,gComp_ate,2000,5,1,0.83,0.39515649479738946,0.01030718553914946,0.0011737298873175526,2.632399267183984e-4,0.939
4,gComp_cate_m0,2000,5,1,0.83,0.39515649479738946,0,1.8613262596312333e-5,3.8496114143821825e-4,0.953
4,gComp_cate_m1,2000,5,1,0.83,0.39515649479738946,0.02503071517982098,-0.0016039826676301065,6.536665352508811e-4,0.935
4,causal_forest_ate,2000,5,1,0.83,0.39515649479738946,0.01030718553914946,0.013110293978140048,4.5529612430847096e-4,0.825
4,causal_forest_cate_m0,2000,5,1,0.83,0.39515649479738946,0,0.007438223951001389,3.30575524818172e-4,0.919
4,causal_forest_cate_m1,2000,5,1,0.83,0.39515649479738946,0.02503071517982098,0.022889437442442977,0.001579670728918425,0.878
4,causal_forest_SL_ate,2000,5,1,0.83,0.39515649479738946,0.01030718553914946,-0.010421281916882156,1.1871495361140321e-4,0.999
4,causal_forest_SL_cate_m0,2000,5,1,0.83,0.39515649479738946,0,-0.007394230589309748,2.2334578427554496e-4,0.969
4,causal_forest_SL_cate_m1,2000,5,1,0.83,0.39515649479738946,0.02503071517982098,-0.01396170649758951,5.996057326450005e-4,0.988
4,DRLearner_ate,2000,5,1,0.83,0.39515649479738946,0.01030718553914946,0.0013145294601368304,2.7186921168089134e-4,0.941
4,DRLearner_cate_m0,2000,5,1,0.83,0.39515649479738946,0,1.305218732002259e-4,2.6028591639308383e-4,0.951
4,DRLearner_cate_m1,2000,5,1,0.83,0.39515649479738946,0.02503071517982098,0.004208818037108664,0.0011008057980407932,0.935
5,oracle_ate,2000,5,1,1,0.39515649479738946,0,0,0,NA
5,oracle_cate_m0,2000,5,1,1,0.39515649479738946,0,0,0,NA
5,oracle_cate_m1,2000,5,1,1,0.39515649479738946,0,0,0,NA
5,gComp_ate,2000,5,1,1,0.39515649479738946,0,-6.512034648839779e-4,2.699735913285892e-4,0.945
5,gComp_cate_m0,2000,5,1,1,0.39515649479738946,0,-2.4774309752793823e-4,4.0695845614321696e-4,0.947
5,gComp_cate_m1,2000,5,1,1,0.39515649479738946,0,-0.0010914118427862995,6.217322881126106e-4,0.927
5,causal_forest_ate,2000,5,1,1,0.39515649479738946,0,0.01133822844445621,4.2697283448382884e-4,0.836
5,causal_forest_cate_m0,2000,5,1,1,0.39515649479738946,0,0.007397526001835543,3.420349491436558e-4,0.925
5,causal_forest_cate_m1,2000,5,1,1,0.39515649479738946,0,0.017402037751703788,0.0013515175006950449,0.894
5,causal_forest_SL_ate,2000,5,1,1,0.39515649479738946,0,-5.721417228013769e-4,1.1040073895432646e-5,1
5,causal_forest_SL_cate_m0,2000,5,1,1,0.39515649479738946,0,-3.1993370171355594e-5,1.66647504993341e-4,0.983
5,causal_forest_SL_cate_m1,2000,5,1,1,0.39515649479738946,0,-0.0013740496640197812,3.841210426341594e-4,0.997
5,DRLearner_ate,2000,5,1,1,0.39515649479738946,0,-4.882998259034774e-4,2.8184620031000213e-4,0.944
5,DRLearner_cate_m0,2000,5,1,1,0.39515649479738946,0,8.895550153304214e-5,2.726999244087118e-4,0.937
5,DRLearner_cate_m1,2000,5,1,1,0.39515649479738946,0,-0.0013581324979777163,0.0010544107191268076,0.936
6,oracle_ate,2000,5,1,1.22,0.39515649479738946,-0.01097613417453338,2.7236328346788973e-6,6.094029039646028e-8,NA
6,oracle_cate_m0,2000,5,1,1.22,0.39515649479738946,0,0,0,NA
6,oracle_cate_m1,2000,5,1,1.22,0.39515649479738946,-0.0251126276611127,3.3797788736916292e-6,1.0288064075181891e-7,NA
6,gComp_ate,2000,5,1,1.22,0.39515649479738946,-0.01097613417453338,-0.0018070486507700244,2.6781360366223955e-4,0.94
6,gComp_cate_m0,2000,5,1,1.22,0.39515649479738946,0,-3.964819336650429e-4,4.1541119817774724e-4,0.949
6,gComp_cate_m1,2000,5,1,1.22,0.39515649479738946,-0.0251126276611127,-1.843182027132551e-4,5.840153674983473e-4,0.943
6,causal_forest_ate,2000,5,1,1.22,0.39515649479738946,-0.01097613417453338,0.010248073091278407,3.9639045726351253e-4,0.855
6,causal_forest_cate_m0,2000,5,1,1.22,0.39515649479738946,0,0.007429596991994785,3.449795043930223e-4,0.919
6,causal_forest_cate_m1,2000,5,1,1.22,0.39515649479738946,-0.0251126276611127,0.011894211888929723,0.0011542981424726556,0.909
6,causal_forest_SL_ate,2000,5,1,1.22,0.39515649479738946,-0.01097613417453338,0.010094350117819301,1.1119525178838754e-4,0.998
6,causal_forest_SL_cate_m0,2000,5,1,1.22,0.39515649479738946,0,0.007903802178475586,2.288815423748403e-4,0.975
6,causal_forest_SL_cate_m1,2000,5,1,1.22,0.39515649479738946,-0.0251126276611127,0.010769333761030796,4.910478869608678e-4,0.992
6,DRLearner_ate,2000,5,1,1.22,0.39515649479738946,-0.01097613417453338,-0.0016290862227569432,2.765965326482617e-4,0.932
6,DRLearner_cate_m0,2000,5,1,1.22,0.39515649479738946,0,8.447304104886558e-5,2.763201519097273e-4,0.95
6,DRLearner_cate_m1,2000,5,1,1.22,0.39515649479738946,-0.0251126276611127,-0.00694228154528085,0.0010501377600699588,0.932
7,oracle_ate,2000,5,0.745,0.62,0.39515649479738946,-0.0047067593952484,-1.5312252535990972e-6,2.7441492352654354e-8,NA
7,oracle_cate_m0,2000,5,0.745,0.62,0.39515649479738946,-0.02430170300420002,5.823664299080558e-6,1.6389633086803995e-7,NA
7,oracle_cate_m1,2000,5,0.745,0.62,0.39515649479738946,0.02541170172720814,-3.1487925962960275e-6,8.618034815967503e-8,NA
7,gComp_ate,2000,5,0.745,0.62,0.39515649479738946,-0.0047067593952484,0.004851182066312954,2.787318440216729e-4,0.928
7,gComp_cate_m0,2000,5,0.745,0.62,0.39515649479738946,-0.02430170300420002,3.8404466239622804e-4,3.6343322706585036e-4,0.951
7,gComp_cate_m1,2000,5,0.745,0.62,0.39515649479738946,0.02541170172720814,-0.001985816670851852,6.63726680720968e-4,0.938
7,causal_forest_ate,2000,5,0.745,0.62,0.39515649479738946,-0.0047067593952484,0.016745857022125575,5.575656381850294e-4,0.78
