group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,truth,bias_mean,MSE,coverage_prob
1,oracle_ate,1000,10,1.291,1.06,0.40621341512045167,0.02405163108718445,-7.707625158684881e-6,2.9860687171191375e-7,NA
1,oracle_cate_m0,1000,10,1.291,1.06,0.40621341512045167,0.0245702915287778,-1.3317532340481827e-5,3.843385716012848e-7,NA
1,oracle_cate_m1,1000,10,1.291,1.06,0.40621341512045167,0.0250739280151737,-6.789061086810225e-6,2.495795162850759e-7,NA
1,gComp_ate,1000,10,1.291,1.06,0.40621341512045167,0.02405163108718445,-7.037306464853141e-4,5.497314704648062e-4,0.945
1,gComp_cate_m0,1000,10,1.291,1.06,0.40621341512045167,0.0245702915287778,-0.00106071316982044,0.001016356647372457,0.954
1,gComp_cate_m1,1000,10,1.291,1.06,0.40621341512045167,0.0250739280151737,2.42665854448235e-4,0.0012431458324296532,0.937
1,causal_forest_ate,1000,10,1.291,1.06,0.40621341512045167,0.02405163108718445,0.04475598453515635,0.002629553404447913,0.499
1,causal_forest_cate_m0,1000,10,1.291,1.06,0.40621341512045167,0.0245702915287778,0.023170097551778877,0.001147816528978568,0.832
1,causal_forest_cate_m1,1000,10,1.291,1.06,0.40621341512045167,0.0250739280151737,0.07454588107948067,0.00792686402271174,0.607
1,causal_forest_SL_ate,1000,10,1.291,1.06,0.40621341512045167,0.02405163108718445,-0.022678232841317682,5.681935558503645e-4,0.971
1,causal_forest_SL_cate_m0,1000,10,1.291,1.06,0.40621341512045167,0.0245702915287778,-0.021335278286921947,8.634320452568672e-4,0.885
1,causal_forest_SL_cate_m1,1000,10,1.291,1.06,0.40621341512045167,0.0250739280151737,-0.02650380369870987,0.0017455534943807785,0.984
1,DRLearner_ate,1000,10,1.291,1.06,0.40621341512045167,0.02405163108718445,4.345314654017971e-4,6.098164141611326e-4,0.946
1,DRLearner_cate_m0,1000,10,1.291,1.06,0.40621341512045167,0.0245702915287778,-0.007181338605330639,6.204107615995879e-4,0.935
1,DRLearner_cate_m1,1000,10,1.291,1.06,0.40621341512045167,0.0250739280151737,0.009727804462366261,0.0026543253836862194,0.933
2,oracle_ate,1000,10,1.291,1.291,0.40621341512045167,0.01176969450866896,-7.748902651387324e-7,4.413594138010122e-8,NA
2,oracle_cate_m0,1000,10,1.291,1.291,0.40621341512045167,0.02505155853755408,-1.216747000191811e-5,3.9728878926905846e-7,NA
2,oracle_cate_m1,1000,10,1.291,1.291,0.40621341512045167,-1.7127275866410685e-17,4.993284092951053e-20,6.5523458769066165e-37,NA
2,gComp_ate,1000,10,1.291,1.291,0.40621341512045167,0.01176969450866896,-0.0017042592725382167,5.348428780741957e-4,0.95
2,gComp_cate_m0,1000,10,1.291,1.291,0.40621341512045167,0.02505155853755408,-0.00133017203224021,0.001033946478622001,0.956
2,gComp_cate_m1,1000,10,1.291,1.291,0.40621341512045167,-1.7127275866410685e-17,5.894382912942673e-4,0.0011275583623221621,0.949
2,causal_forest_ate,1000,10,1.291,1.291,0.40621341512045167,0.01176969450866896,0.044555339237566806,0.002608929501157382,0.519
2,causal_forest_cate_m0,1000,10,1.291,1.291,0.40621341512045167,0.02505155853755408,0.023400698864010507,0.0011687224248539258,0.841
2,causal_forest_cate_m1,1000,10,1.291,1.291,0.40621341512045167,-1.7127275866410685e-17,0.0678008149506452,0.006877634790642712,0.676
2,causal_forest_SL_ate,1000,10,1.291,1.291,0.40621341512045167,0.01176969450866896,-0.01152574180236798,1.8293105834753706e-4,0.996
2,causal_forest_SL_cate_m0,1000,10,1.291,1.291,0.40621341512045167,0.02505155853755408,-0.014044771470458468,6.005560446448515e-4,0.943
2,causal_forest_SL_cate_m1,1000,10,1.291,1.291,0.40621341512045167,-1.7127275866410685e-17,-0.01562844069624649,0.0012704103535280302,0.989
2,DRLearner_ate,1000,10,1.291,1.291,0.40621341512045167,0.01176969450866896,-6.445737803745558e-4,5.826050257410373e-4,0.948
2,DRLearner_cate_m0,1000,10,1.291,1.291,0.40621341512045167,0.02505155853755408,-0.007175598454504796,6.324181211489503e-4,0.931
2,DRLearner_cate_m1,1000,10,1.291,1.291,0.40621341512045167,-1.7127275866410685e-17,0.0011479779401908884,0.002393458589574179,0.939
3,oracle_ate,1000,10,1.291,1.59,0.40621341512045167,-0.00109472232248569,5.768167714349371e-6,1.2303842012103003e-7,NA
3,oracle_cate_m0,1000,10,1.291,1.59,0.40621341512045167,0.02550544546019108,-1.0978420242671944e-5,4.089464578565353e-7,NA
3,oracle_cate_m1,1000,10,1.291,1.59,0.40621341512045167,-0.02498592115200217,6.810064029871179e-6,2.8454171031509307e-7,NA
3,gComp_ate,1000,10,1.291,1.59,0.40621341512045167,-0.00109472232248569,-0.0020788647244258524,5.472481066320944e-4,0.943
3,gComp_cate_m0,1000,10,1.291,1.59,0.40621341512045167,0.02550544546019108,-0.00137053345377024,0.0010352399741107975,0.953
3,gComp_cate_m1,1000,10,1.291,1.59,0.40621341512045167,-0.02498592115200217,0.001174436280440734,0.0011033524565940952,0.937
3,causal_forest_ate,1000,10,1.291,1.59,0.40621341512045167,-0.00109472232248569,0.04504585576082726,0.002670624787866358,0.492
3,causal_forest_cate_m0,1000,10,1.291,1.59,0.40621341512045167,0.02550544546019108,0.024097637909844885,0.0012267930402497724,0.848
3,causal_forest_cate_m1,1000,10,1.291,1.59,0.40621341512045167,-0.02498592115200217,0.06066956055382748,0.005963138749044412,0.72
3,causal_forest_SL_ate,1000,10,1.291,1.59,0.40621341512045167,-0.00109472232248569,2.42931092142732e-4,4.8658701192858904e-5,1
3,causal_forest_SL_cate_m0,1000,10,1.291,1.59,0.40621341512045167,0.02550544546019108,-0.0059269027645656594,4.4162467467937416e-4,0.978
3,causal_forest_SL_cate_m1,1000,10,1.291,1.59,0.40621341512045167,-0.02498592115200217,-0.005856512488430249,0.0010111336342457679,0.996
3,DRLearner_ate,1000,10,1.291,1.59,0.40621341512045167,-0.00109472232248569,-0.0011179481129312925,5.870174047005281e-4,0.946
3,DRLearner_cate_m0,1000,10,1.291,1.59,0.40621341512045167,0.02550544546019108,-0.006790181444588762,6.439063136031831e-4,0.937
3,DRLearner_cate_m1,1000,10,1.291,1.59,0.40621341512045167,-0.02498592115200217,-0.007906261127686075,0.0023672168331514056,0.931
4,oracle_ate,1000,10,1,0.825,0.40621341512045167,0.01191160449107881,-6.778416405443218e-6,1.56365106707939e-7,NA
4,oracle_cate_m0,1000,10,1,0.825,0.40621341512045167,0,0,0,NA
4,oracle_cate_m1,1000,10,1,0.825,0.40621341512045167,0.02496184137294582,-6.588916820388365e-6,2.402930289966749e-7,NA
4,gComp_ate,1000,10,1,0.825,0.40621341512045167,0.01191160449107881,6.80459962340449e-4,5.146318853990891e-4,0.943
4,gComp_cate_m0,1000,10,1,0.825,0.40621341512045167,0,-8.152285397694616e-4,9.572142449927607e-4,0.955
4,gComp_cate_m1,1000,10,1,0.825,0.40621341512045167,0.02496184137294582,-9.503036579811743e-4,0.0012166486637822725,0.947
4,causal_forest_ate,1000,10,1,0.825,0.40621341512045167,0.01191160449107881,0.044659547271116776,0.0025919752284826294,0.496
4,causal_forest_cate_m0,1000,10,1,0.825,0.40621341512045167,0,0.02838723443215897,0.0013530832954677917,0.772
4,causal_forest_cate_m1,1000,10,1,0.825,0.40621341512045167,0.02496184137294582,0.07284249694495062,0.0076241044561862125,0.637
4,causal_forest_SL_ate,1000,10,1,0.825,0.40621341512045167,0.01191160449107881,-0.011401292596189825,1.8145544609355128e-4,0.999
4,causal_forest_SL_cate_m0,1000,10,1,0.825,0.40621341512045167,0,-0.007401275046206448,4.327445278284348e-4,0.975
4,causal_forest_SL_cate_m1,1000,10,1,0.825,0.40621341512045167,0.02496184137294582,-0.012937242259316159,0.001148867186708747,0.994
4,DRLearner_ate,1000,10,1,0.825,0.40621341512045167,0.01191160449107881,0.0017438926193312997,5.68999367224783e-4,0.951
4,DRLearner_cate_m0,1000,10,1,0.825,0.40621341512045167,0,2.853084540258986e-4,5.03629567920709e-4,0.958
4,DRLearner_cate_m1,1000,10,1,0.825,0.40621341512045167,0.02496184137294582,0.00818724264914126,0.0025423154148303396,0.943
5,oracle_ate,1000,10,1,1,0.40621341512045167,0,0,0,NA
5,oracle_cate_m0,1000,10,1,1,0.40621341512045167,0,0,0,NA
5,oracle_cate_m1,1000,10,1,1,0.40621341512045167,0,0,0,NA
5,gComp_ate,1000,10,1,1,0.40621341512045167,0,-4.282313009125925e-4,5.043267666601498e-4,0.943
5,gComp_cate_m0,1000,10,1,1,0.40621341512045167,0,-0.0010464728111227505,9.740596532421021e-4,0.955
5,gComp_cate_m1,1000,10,1,1,0.40621341512045167,0,-5.133907330775248e-5,0.0011438307578080452,0.952
5,causal_forest_ate,1000,10,1,1,0.40621341512045167,0,0.044720169284769,0.002604897144758303,0.488
5,causal_forest_cate_m0,1000,10,1,1,0.40621341512045167,0,0.029239736443836862,0.0014177137435239006,0.771
5,causal_forest_cate_m1,1000,10,1,1,0.40621341512045167,0,0.06736051586694908,0.006842759132164985,0.679
5,causal_forest_SL_ate,1000,10,1,1,0.40621341512045167,0,-5.256740188733474e-4,5.20724352406998e-5,1
5,causal_forest_SL_cate_m0,1000,10,1,1,0.40621341512045167,0,-2.807004797277261e-4,3.7986874698748977e-4,0.986
5,causal_forest_SL_cate_m1,1000,10,1,1,0.40621341512045167,0,-9.838541701829076e-4,9.919129430366125e-4,0.999
5,DRLearner_ate,1000,10,1,1,0.40621341512045167,0,4.7683330957288384e-4,5.565314822139566e-4,0.943
5,DRLearner_cate_m0,1000,10,1,1,0.40621341512045167,0,3.408549081141187e-4,5.161152480476285e-4,0.959
5,DRLearner_cate_m1,1000,10,1,1,0.40621341512045167,0,5.90116801689844e-4,0.002408398860491337,0.943
6,oracle_ate,1000,10,1,1.23,0.40621341512045167,-0.01269975032120835,6.543888010001848e-6,1.7816609031601766e-7,NA
6,oracle_cate_m0,1000,10,1,1.23,0.40621341512045167,0,0,0,NA
6,oracle_cate_m1,1000,10,1,1.23,0.40621341512045167,-0.02536327056136105,6.785058423028008e-6,2.8398338716523785e-7,NA
6,gComp_ate,1000,10,1,1.23,0.40621341512045167,-0.01269975032120835,-0.0012176365816500149,5.285964331934853e-4,0.942
6,gComp_cate_m0,1000,10,1,1.23,0.40621341512045167,0,-0.0010325237207645303,0.001015503209201182,0.951
6,gComp_cate_m1,1000,10,1,1.23,0.40621341512045167,-0.02536327056136105,6.586846229621306e-4,0.0011264168819849316,0.945
6,causal_forest_ate,1000,10,1,1.23,0.40621341512045167,-0.01269975032120835,0.04479259814212024,0.0026291866604270663,0.488
