group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,truth,bias_mean,MSE,coverage_prob
1,oracle_ate,5000,5,1.31,1.08,0.39523200721383384,0.0248331082646694,8.299059268339695e-7,5.013220695636504e-8,NA
1,oracle_cate_m0,5000,5,1.31,1.08,0.39523200721383384,0.02457103749644908,7.534922184488265e-7,5.964766965281925e-8,NA
1,oracle_cate_m1,5000,5,1.31,1.08,0.39523200721383384,0.0252341345228668,1.2804524598009557e-6,3.735325305977052e-8,NA
1,gComp_ate,5000,5,1.31,1.08,0.39523200721383384,0.0248331082646694,-0.001286105825743879,9.827267598272802e-5,0.946
1,gComp_cate_m0,5000,5,1.31,1.08,0.39523200721383384,0.02457103749644908,-9.362330917418772e-4,1.5688006602006632e-4,0.949
1,gComp_cate_m1,5000,5,1.31,1.08,0.39523200721383384,0.0252341345228668,-2.9999759221174967e-4,2.320154480783653e-4,0.951
1,causal_forest_ate,5000,5,1.31,1.08,0.39523200721383384,0.0248331082646694,-0.024435733103923416,6.010244530485812e-4,0.266
1,causal_forest_cate_m0,5000,5,1.31,1.08,0.39523200721383384,0.02457103749644908,-0.021240145176428558,5.203793566362015e-4,0.487
1,causal_forest_cate_m1,5000,5,1.31,1.08,0.39523200721383384,0.0252341345228668,-0.02932743806720816,0.0010254451158444406,0.759
1,DRLearner_ate,5000,5,1.31,1.08,0.39523200721383384,0.0248331082646694,-0.001132372912252803,1.050185968849896e-4,0.941
1,DRLearner_cate_m0,5000,5,1.31,1.08,0.39523200721383384,0.02457103749644908,-0.0056963250005101955,1.4082580705523362e-4,0.917
1,DRLearner_cate_m1,5000,5,1.31,1.08,0.39523200721383384,0.0252341345228668,0.005852027544154606,4.4389097014912814e-4,0.94
2,oracle_ate,5000,5,1.31,1.31,0.39523200721383384,0.01526281202406302,-4.0676221181761353e-7,7.647983794734477e-9,NA
2,oracle_cate_m0,5000,5,1.31,1.31,0.39523200721383384,0.02523706381078659,8.171356788161006e-7,6.350475163549202e-8,NA
2,oracle_cate_m1,5000,5,1.31,1.31,0.39523200721383384,0,0,0,NA
2,gComp_ate,5000,5,1.31,1.31,0.39523200721383384,0.01526281202406302,-0.003558093325117234,1.087734733073708e-4,0.942
2,gComp_cate_m0,5000,5,1.31,1.31,0.39523200721383384,0.02523706381078659,-0.00103794430359949,1.616042117460455e-4,0.95
2,gComp_cate_m1,5000,5,1.31,1.31,0.39523200721383384,0,4.0932254696257234e-4,2.207866386829153e-4,0.951
2,causal_forest_ate,5000,5,1.31,1.31,0.39523200721383384,0.01526281202406302,-0.015062854648673171,2.3119426891820297e-4,0.869
2,causal_forest_cate_m0,5000,5,1.31,1.31,0.39523200721383384,0.02523706381078659,-0.013852469581922067,2.606726959398047e-4,0.803
2,causal_forest_cate_m1,5000,5,1.31,1.31,0.39523200721383384,0,-0.016910285506171924,4.4761533705492396e-4,0.936
2,DRLearner_ate,5000,5,1.31,1.31,0.39523200721383384,0.01526281202406302,-0.0033802118777415484,1.1439956758427481e-4,0.937
2,DRLearner_cate_m0,5000,5,1.31,1.31,0.39523200721383384,0.02523706381078659,-0.005832359422686243,1.454613146565228e-4,0.923
2,DRLearner_cate_m1,5000,5,1.31,1.31,0.39523200721383384,0,3.83097896871398e-4,3.887971006968138e-4,0.944
3,oracle_ate,5000,5,1.31,1.61,0.39523200721383384,0.00569391313526248,-1.6404746963054442e-6,4.5553074949813485e-9,NA
3,oracle_cate_m0,5000,5,1.31,1.61,0.39523200721383384,0.02592213099607912,8.765463446682928e-7,6.737417573848565e-8,NA
3,oracle_cate_m1,5000,5,1.31,1.61,0.39523200721383384,-0.02525973565896512,-1.1555995964402378e-6,4.436155928031858e-8,NA
3,gComp_ate,5000,5,1.31,1.61,0.39523200721383384,0.00569391313526248,-0.00610818780594442,1.3428532194581234e-4,0.899
3,gComp_cate_m0,5000,5,1.31,1.61,0.39523200721383384,0.02592213099607912,-0.0012444099190917,1.6740719173217357e-4,0.952
3,gComp_cate_m1,5000,5,1.31,1.61,0.39523200721383384,-0.02525973565896512,0.0011190682888113303,2.1175706892463675e-4,0.956
3,causal_forest_ate,5000,5,1.31,1.61,0.39523200721383384,0.00569391313526248,-0.005892520191878765,3.889489885628873e-5,0.999
3,causal_forest_cate_m0,5000,5,1.31,1.61,0.39523200721383384,0.02592213099607912,-0.0060426769656926095,1.0515041500347522e-4,0.96
3,causal_forest_cate_m1,5000,5,1.31,1.61,0.39523200721383384,-0.02525973565896512,-0.005651993009499052,1.8841294956991654e-4,0.994
3,DRLearner_ate,5000,5,1.31,1.61,0.39523200721383384,0.00569391313526248,-0.00592839141554539,1.3825282398175303e-4,0.902
3,DRLearner_cate_m0,5000,5,1.31,1.61,0.39523200721383384,0.02592213099607912,-0.006053346934500468,1.4992326138334704e-4,0.917
3,DRLearner_cate_m1,5000,5,1.31,1.61,0.39523200721383384,-0.02525973565896512,-0.005716207712432981,4.090115531945683e-4,0.923
4,oracle_ate,5000,5,1,0.83,0.39523200721383384,0.00989269819489023,1.2512096159041988e-6,1.9497952954095673e-8,NA
4,oracle_cate_m0,5000,5,1,0.83,0.39523200721383384,0,0,0,NA
4,oracle_cate_m1,5000,5,1,0.83,0.39523200721383384,0.02503071517982098,1.3303229502739758e-6,3.5361616981130246e-8,NA
4,gComp_ate,5000,5,1,0.83,0.39523200721383384,0.00989269819489023,0.002018802508462816,9.799647717986055e-5,0.945
4,gComp_cate_m0,5000,5,1,0.83,0.39523200721383384,0,-5.829888615751094e-4,1.47622730427107e-4,0.948
4,gComp_cate_m1,5000,5,1,0.83,0.39523200721383384,0.02503071517982098,-1.7438844311355153e-4,2.433499740811485e-4,0.956
4,causal_forest_ate,5000,5,1,0.83,0.39523200721383384,0.00989269819489023,-0.009820349123187144,1.0052456450120548e-4,0.981
4,causal_forest_cate_m0,5000,5,1,0.83,0.39523200721383384,0,-0.007986506498690907,1.315189571306533e-4,0.931
4,causal_forest_cate_m1,5000,5,1,0.83,0.39523200721383384,0.02503071517982098,-0.012628489612349258,3.22518315726976e-4,0.977
4,DRLearner_ate,5000,5,1,0.83,0.39523200721383384,0.00989269819489023,0.0021955333146982674,1.0450813880778236e-4,0.945
4,DRLearner_cate_m0,5000,5,1,0.83,0.39523200721383384,0,-3.2484167873006415e-4,1.0098838512906875e-4,0.952
4,DRLearner_cate_m1,5000,5,1,0.83,0.39523200721383384,0.02503071517982098,0.006052516316177848,4.5018442914034176e-4,0.929
5,oracle_ate,5000,5,1,1,0.39523200721383384,0,0,0,NA
5,oracle_cate_m0,5000,5,1,1,0.39523200721383384,0,0,0,NA
5,oracle_cate_m1,5000,5,1,1,0.39523200721383384,0,0,0,NA
5,gComp_ate,5000,5,1,1,0.39523200721383384,0,-2.1031530323429784e-4,9.35302836016623e-5,0.958
5,gComp_cate_m0,5000,5,1,1,0.39523200721383384,0,-7.150826729688704e-4,1.54755103487344e-4,0.947
5,gComp_cate_m1,5000,5,1,1,0.39523200721383384,0,2.589806126576038e-4,2.3004815079967736e-4,0.951
5,causal_forest_ate,5000,5,1,1,0.39523200721383384,0,-4.469154221038661e-4,4.582413659068209e-6,1
5,causal_forest_cate_m0,5000,5,1,1,0.39523200721383384,0,-6.677871733696573e-4,6.978570583074133e-5,0.981
5,causal_forest_cate_m1,5000,5,1,1,0.39523200721383384,0,-1.0088595278383739e-4,1.6029741650106327e-4,0.995
5,DRLearner_ate,5000,5,1,1,0.39523200721383384,0,-3.382205271130251e-5,9.997888396790491e-5,0.952
5,DRLearner_cate_m0,5000,5,1,1,0.39523200721383384,0,-3.816977256138782e-4,1.0514683213292283e-4,0.951
5,DRLearner_cate_m1,5000,5,1,1,0.39523200721383384,0,5.132933211981964e-4,4.018049209924531e-4,0.945
6,oracle_ate,5000,5,1,1.22,0.39523200721383384,-0.00992507183863122,-1.2444803563264397e-6,2.143839890216884e-8,NA
6,oracle_cate_m0,5000,5,1,1.22,0.39523200721383384,0,0,0,NA
6,oracle_cate_m1,5000,5,1,1.22,0.39523200721383384,-0.0251126276611127,-1.2021680271343226e-6,4.192384745948744e-8,NA
6,gComp_ate,5000,5,1,1.22,0.39523200721383384,-0.00992507183863122,-0.0025531433282604053,9.880008288360218e-5,0.946
6,gComp_cate_m0,5000,5,1,1.22,0.39523200721383384,0,-8.218431941289993e-4,1.562160861792874e-4,0.948
6,gComp_cate_m1,5000,5,1,1.22,0.39523200721383384,-0.0251126276611127,9.00010171710047e-4,2.1842429104016446e-4,0.954
6,causal_forest_ate,5000,5,1,1.22,0.39523200721383384,-0.00992507183863122,0.009378880136233529,9.20585710527234e-5,0.992
6,causal_forest_cate_m0,5000,5,1,1.22,0.39523200721383384,0,0.007525462151366354,1.2474436307207675e-4,0.944
6,causal_forest_cate_m1,5000,5,1,1.22,0.39523200721383384,-0.0251126276611127,0.01222686286711352,2.9952533377373855e-4,0.981
6,DRLearner_ate,5000,5,1,1.22,0.39523200721383384,-0.00992507183863122,-0.0024119690628145855,1.0485276310845157e-4,0.946
6,DRLearner_cate_m0,5000,5,1,1.22,0.39523200721383384,0,-4.048344878574397e-4,1.0568322489009558e-4,0.954
6,DRLearner_cate_m1,5000,5,1,1.22,0.39523200721383384,-0.0251126276611127,-0.005459780882053146,4.1309093428598974e-4,0.928
7,oracle_ate,5000,5,0.745,0.62,0.39523200721383384,-0.00465385412272964,1.8391422481638412e-6,4.33191698048225e-9,NA
7,oracle_cate_m0,5000,5,0.745,0.62,0.39523200721383384,-0.02430170300420002,-5.738431753993835e-7,6.540520270499275e-8,NA
7,oracle_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.02541170172720814,1.424784540004432e-6,3.486845350161475e-8,NA
7,gComp_ate,5000,5,0.745,0.62,0.39523200721383384,-0.00465385412272964,0.005255325949947081,1.2305416789486648e-4,0.92
7,gComp_cate_m0,5000,5,0.745,0.62,0.39523200721383384,-0.02430170300420002,-5.406188979758562e-4,1.3913417200599133e-4,0.952
7,gComp_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.02541170172720814,-2.3151465348019397e-4,2.6141310495007e-4,0.941
7,causal_forest_ate,5000,5,0.745,0.62,0.39523200721383384,-0.00465385412272964,0.003957842750989408,2.0516668364970975e-5,1
7,causal_forest_cate_m0,5000,5,0.745,0.62,0.39523200721383384,-0.02430170300420002,0.0040467530123633995,8.233912190565025e-5,0.97
7,causal_forest_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.02541170172720814,0.0038222398057140986,1.7156972030580735e-4,0.998
7,DRLearner_ate,5000,5,0.745,0.62,0.39523200721383384,-0.00465385412272964,0.005473312093880219,1.31783522275481e-4,0.911
7,DRLearner_cate_m0,5000,5,0.745,0.62,0.39523200721383384,-0.02430170300420002,0.004967330573427738,1.1825980021099569e-4,0.929
7,DRLearner_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.02541170172720814,0.006248476034439236,4.775290801095874e-4,0.922
8,oracle_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512345367257883,5.401578298181216e-7,9.22256023751274e-9,NA
8,oracle_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.02500663473890733,-6.453022714729695e-7,7.015028066568818e-8,NA
8,oracle_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,0,0,NA
8,gComp_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512345367257883,0.0031653393022339923,1.0327217487188781e-4,0.939
8,gComp_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.02500663473890733,-6.313441702831325e-4,1.4169730595603046e-4,0.95
8,gComp_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,1.2078919664653895e-4,2.548740390186809e-4,0.939
8,causal_forest_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512345367257883,0.01408170996934915,2.0274389952995667e-4,0.886
8,causal_forest_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.02500663473890733,0.011867905482407038,2.0906178100856706e-4,0.83
8,causal_forest_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,0.01747634584188643,4.583155391473296e-4,0.957
8,DRLearner_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512345367257883,0.003360726143044033,1.1113150834585185e-4,0.936
8,DRLearner_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.02500663473890733,0.005158354492638084,1.2112650557398493e-4,0.932
8,DRLearner_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,6.231306009418534e-4,4.3535481917488373e-4,0.928
9,oracle_ate,5000,5,0.745,0.9,0.39523200721383384,-0.02529560179615089,-7.043269078948373e-7,5.6389915874828645e-8,NA
9,oracle_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.02571336253372172,-7.133611506442219e-7,7.48551896405191e-8,NA
9,oracle_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465633543864177,-1.244950157399373e-6,3.846032380301108e-8,NA
9,gComp_ate,5000,5,0.745,0.9,0.39523200721383384,-0.02529560179615089,8.812119463473243e-4,8.778210011565114e-5,0.957
9,gComp_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.02571336253372172,-7.187983161413856e-4,1.4285488283405828e-4,0.952
9,gComp_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465633543864177,3.548515905574898e-4,2.2488144301418414e-4,0.954
9,causal_forest_ate,5000,5,0.745,0.9,0.39523200721383384,-0.02529560179615089,0.02447571325747137,6.032712088381263e-4,0.228
9,causal_forest_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.02571336253372172,0.020413686902934977,4.837076865874886e-4,0.463
9,causal_forest_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465633543864177,0.030698269005664983,0.0010843755563667943,0.752
9,DRLearner_ate,5000,5,0.745,0.9,0.39523200721383384,-0.02529560179615089,0.0010301125593782155,9.389680103930009e-5,0.954
9,DRLearner_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.02571336253372172,0.00533484658688565,1.2460911475177522e-4,0.925
9,DRLearner_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465633543864177,-0.00553951242067671,4.1740511761968074e-4,0.933
