group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
7,causal_forest_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.025413126511748145,0.003820815021174094,1.7164013284869475e-4,0.998
7,DRLearner_ate,5000,5,0.745,0.62,0.39523200721383384,-0.004652014980481476,0.005471472951632055,1.3173475712359496e-4,0.911
7,DRLearner_cate_m0,5000,5,0.745,0.62,0.39523200721383384,-0.024302276847375417,0.004967904416603138,1.1826089149011804e-4,0.928
7,DRLearner_cate_m1,5000,5,0.745,0.62,0.39523200721383384,0.025413126511748145,0.0062470512498992315,4.7747622249818644e-4,0.923
8,gComp_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512291351474901,0.003164799144404174,1.0327249188344117e-4,0.939
8,gComp_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.025007280041178803,-6.306988680116595e-4,1.417021423534843e-4,0.95
8,gComp_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,1.2078919664653895e-4,2.548740390186809e-4,0.939
8,causal_forest_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512291351474901,0.014081169811519334,2.027217900170392e-4,0.887
8,causal_forest_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.025007280041178803,0.01186855078467851,2.0911829394353303e-4,0.83
8,causal_forest_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,0.01747634584188643,4.583155391473296e-4,0.957
8,DRLearner_ate,5000,5,0.745,0.745,0.39523200721383384,-0.01512291351474901,0.003360185985214215,1.1111309060810913e-4,0.936
8,DRLearner_cate_m0,5000,5,0.745,0.745,0.39523200721383384,-0.025007280041178803,0.0051589997949095575,1.211617264157838e-4,0.93
8,DRLearner_cate_m1,5000,5,0.745,0.745,0.39523200721383384,0,6.231306009418534e-4,4.3535481917488373e-4,0.928
9,gComp_ate,5000,5,0.745,0.9,0.39523200721383384,-0.025296306123058783,8.819162732552192e-4,8.772731089206111e-5,0.958
9,gComp_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.025714075894872363,-7.180849549907415e-4,1.428937409018493e-4,0.953
9,gComp_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465758038879917,3.560965407148891e-4,2.2472636075141972e-4,0.953
9,causal_forest_ate,5000,5,0.745,0.9,0.39523200721383384,-0.025296306123058783,0.024476417584379264,6.033415215379304e-4,0.229
9,causal_forest_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.025714075894872363,0.02041440026408562,4.8390467157254514e-4,0.468
9,causal_forest_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465758038879917,0.03069951395582238,0.00108429402813826,0.752
9,DRLearner_ate,5000,5,0.745,0.9,0.39523200721383384,-0.025296306123058783,0.0010308168862861104,9.379408329702374e-5,0.954
9,DRLearner_cate_m0,5000,5,0.745,0.9,0.39523200721383384,-0.025714075894872363,0.005335559948036295,1.2468218575668056e-4,0.925
9,DRLearner_cate_m1,5000,5,0.745,0.9,0.39523200721383384,-0.02465758038879917,-0.005538267470519311,4.171321640599521e-4,0.932
