group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
1,gComp_ate,10000,15,1.29,1.05,0.4142663402477406,0.0248409344316236,-0.0019545541552544237,5.925090166469199e-5,0.939
1,gComp_cate_m0,10000,15,1.29,1.05,0.4142663402477406,0.02468102826112281,-6.764200946713548e-4,1.1695649133008246e-4,0.942
1,gComp_cate_m1,10000,15,1.29,1.05,0.4142663402477406,0.025067386861728182,-5.827878788341805e-4,1.039724323104927e-4,0.954
1,causal_forest_ate,10000,15,1.29,1.05,0.4142663402477406,0.0248409344316236,-0.024894115021227323,6.276164981924743e-4,0.056
1,causal_forest_cate_m0,10000,15,1.29,1.05,0.4142663402477406,0.02468102826112281,-0.022413355057212446,5.414550093735522e-4,0.138
1,causal_forest_cate_m1,10000,15,1.29,1.05,0.4142663402477406,0.025067386861728182,-0.028408977062479697,9.107892441447108e-4,0.557
1,DRLearner_ate,10000,15,1.29,1.05,0.4142663402477406,0.0248409344316236,-0.0015616058669453675,6.670807880952951e-5,0.939
1,DRLearner_cate_m0,10000,15,1.29,1.05,0.4142663402477406,0.02468102826112281,-0.00875285399782693,1.3675477093546808e-4,0.782
1,DRLearner_cate_m1,10000,15,1.29,1.05,0.4142663402477406,0.025067386861728182,0.0085898814222967,3.125028572217279e-4,0.918
2,gComp_ate,10000,15,1.29,1.29,0.4142663402477406,0.014643918340174597,-0.005797786055926153,8.887421098981334e-5,0.867
2,gComp_cate_m0,10000,15,1.29,1.29,0.4142663402477406,0.025001906715867068,-0.0011210168427479874,1.1707383923984154e-4,0.948
2,gComp_cate_m1,10000,15,1.29,1.29,0.4142663402477406,-1.4614053540389956e-17,-1.8648399401570838e-4,1.0036296997519439e-4,0.949
2,causal_forest_ate,10000,15,1.29,1.29,0.4142663402477406,0.014643918340174597,-0.015065289074157655,2.3442850078652955e-4,0.564
2,causal_forest_cate_m0,10000,15,1.29,1.29,0.4142663402477406,0.025001906715867068,-0.014595844013256502,2.5279363388713545e-4,0.517
2,causal_forest_cate_m1,10000,15,1.29,1.29,0.4142663402477406,-1.4614053540389956e-17,-0.015731964903663197,3.4862892953716607e-4,0.901
2,DRLearner_ate,10000,15,1.29,1.29,0.4142663402477406,0.014643918340174597,-0.00546867570606342,9.388008468875306e-5,0.879
2,DRLearner_cate_m0,10000,15,1.29,1.29,0.4142663402477406,0.025001906715867068,-0.00881036114481794,1.3880233699029487e-4,0.78
2,DRLearner_cate_m1,10000,15,1.29,1.29,0.4142663402477406,-1.4614053540389956e-17,-7.502575104886964e-4,2.3489189700234644e-4,0.941
3,gComp_ate,10000,15,1.29,1.6,0.4142663402477406,0.004561933814047932,-0.00970749760037236,1.4747212439158875e-4,0.728
3,gComp_cate_m0,10000,15,1.29,1.6,0.4142663402477406,0.025270867142854495,-0.001467031246506363,1.173556295210784e-4,0.949
3,gComp_cate_m1,10000,15,1.29,1.6,0.4142663402477406,-0.024716268451179964,3.265653494477746e-4,9.274863307722048e-5,0.955
3,causal_forest_ate,10000,15,1.29,1.6,0.4142663402477406,0.004561933814047932,-0.005448829585955182,3.641470013399839e-5,0.99
3,causal_forest_cate_m0,10000,15,1.29,1.6,0.4142663402477406,0.025270867142854495,-0.0063197526568465785,8.008767804160906e-5,0.905
3,causal_forest_cate_m1,10000,15,1.29,1.6,0.4142663402477406,-0.024716268451179964,-0.0042105980186691655,1.1414324075888128e-4,0.994
3,DRLearner_ate,10000,15,1.29,1.6,0.4142663402477406,0.004561933814047932,-0.009411398458470405,1.4825426872927763e-4,0.745
3,DRLearner_cate_m0,10000,15,1.29,1.6,0.4142663402477406,0.025270867142854495,-0.008799049775830037,1.4011659198743853e-4,0.779
3,DRLearner_cate_m1,10000,15,1.29,1.6,0.4142663402477406,-0.024716268451179964,-0.010266362553384594,3.167807839051043e-4,0.89
4,gComp_ate,10000,15,1,0.815,0.4142663402477406,0.010500655526212667,0.0032743832685256857,6.373391550458025e-5,0.925
4,gComp_cate_m0,10000,15,1,0.815,0.4142663402477406,0,-2.7337071778550263e-4,0.00011468997310452471,0.953
4,gComp_cate_m1,10000,15,1,0.815,0.4142663402477406,0.02534665530206452,-8.167104231139742e-4,1.0461865557698348e-4,0.95
4,causal_forest_ate,10000,15,1,0.815,0.4142663402477406,0.010500655526212667,-0.010615345521227242,1.2044589104222182e-4,0.877
4,causal_forest_cate_m0,10000,15,1,0.815,0.4142663402477406,0,-0.007907333801941531,1.0101277986744887e-4,0.833
4,causal_forest_cate_m1,10000,15,1,0.815,0.4142663402477406,0.02534665530206452,-0.014455704821515081,3.110260361629381e-4,0.923
4,DRLearner_ate,10000,15,1,0.815,0.4142663402477406,0.010500655526212667,0.003598034548862078,7.402629661265951e-5,0.927
4,DRLearner_cate_m0,10000,15,1,0.815,0.4142663402477406,0,1.1229570196304003e-4,5.667892454657405e-5,0.939
4,DRLearner_cate_m1,10000,15,1,0.815,0.4142663402477406,0.02534665530206452,0.008508134859553186,3.077215866928205e-4,0.923
5,gComp_ate,10000,15,1,1,0.4142663402477406,0,-4.183337417534758e-4,5.289414494282563e-5,0.952
5,gComp_cate_m0,10000,15,1,1,0.4142663402477406,0,-4.2903765036620675e-4,1.1370262723737699e-4,0.95
5,gComp_cate_m1,10000,15,1,1,0.4142663402477406,0,-4.606777010084778e-4,1.0137324819673035e-4,0.952
5,causal_forest_ate,10000,15,1,1,0.4142663402477406,0,-6.125506623050366e-4,7.814005672096336e-6,1
5,causal_forest_cate_m0,10000,15,1,1,0.4142663402477406,0,-1.1797056747859562e-4,3.9154803708746194e-5,0.981
5,causal_forest_cate_m1,10000,15,1,1,0.4142663402477406,0,-0.0013178605411399223,1.0009356760418405e-4,0.997
5,DRLearner_ate,10000,15,1,1,0.4142663402477406,0,-1.7990786725981578e-4,6.007748333608045e-5,0.94
5,DRLearner_cate_m0,10000,15,1,1,0.4142663402477406,0,1.3886992366661882e-4,5.7603384526797065e-5,0.937
5,DRLearner_cate_m1,10000,15,1,1,0.4142663402477406,0,-6.372193020056762e-4,2.2884913799627108e-4,0.945
6,gComp_ate,10000,15,1,1.24,0.4142663402477406,-0.010410940140253901,-0.004515397031553232,7.123525680306563e-5,0.899
6,gComp_cate_m0,10000,15,1,1.24,0.4142663402477406,0,-0.0010094197513504637,1.1608783884824095e-4,0.952
6,gComp_cate_m1,10000,15,1,1.24,0.4142663402477406,-0.02513004257831105,-1.3965579245463553e-4,9.141975302101544e-5,0.952
6,causal_forest_ate,10000,15,1,1.24,0.4142663402477406,-0.010410940140253901,0.009759559406684866,1.0196835008745854e-4,0.918
6,causal_forest_cate_m0,10000,15,1,1.24,0.4142663402477406,0,0.008330276496765265,1.0905501760223989e-4,0.852
6,causal_forest_cate_m1,10000,15,1,1.24,0.4142663402477406,-0.02513004257831105,0.01178094389990344,2.318267899938386e-4,0.972
6,DRLearner_ate,10000,15,1,1.24,0.4142663402477406,-0.010410940140253901,-0.004311301593798895,7.504897144586446e-5,0.91
6,DRLearner_cate_m0,10000,15,1,1.24,0.4142663402477406,0,-1.0201030014614238e-4,6.0544272509603494e-5,0.942
6,DRLearner_cate_m1,10000,15,1,1.24,0.4142663402477406,-0.02513004257831105,-0.010258883479751388,3.082764597166341e-4,0.895
7,gComp_ate,10000,15,0.765,0.625,0.4142663402477406,-0.0038336841157431503,0.008731906482466583,1.303035716061299e-4,0.782
7,gComp_cate_m0,10000,15,0.765,0.625,0.4142663402477406,-0.02456996657513873,6.521200313459809e-5,1.1436115167195842e-4,0.945
7,gComp_cate_m1,10000,15,0.765,0.625,0.4142663402477406,0.025483153894847836,-0.0010302100258560095,1.1180563717244118e-4,0.946
7,causal_forest_ate,10000,15,0.765,0.625,0.4142663402477406,-0.0038336841157431503,0.0034065590329429114,1.967245346423159e-5,0.999
7,causal_forest_cate_m0,10000,15,0.765,0.625,0.4142663402477406,-0.02456996657513873,0.0064210403893492606,7.851687808764596e-5,0.908
7,causal_forest_cate_m1,10000,15,0.765,0.625,0.4142663402477406,0.025483153894847836,-8.73112672054022e-4,1.0290811156851244e-4,0.998
7,DRLearner_ate,10000,15,0.765,0.625,0.4142663402477406,-0.0038336841157431503,0.009042906452200504,1.447385387420289e-4,0.78
7,DRLearner_cate_m0,10000,15,0.765,0.625,0.4142663402477406,-0.02456996657513873,0.009493991612200246,1.4405601157118072e-4,0.737
7,DRLearner_cate_m1,10000,15,0.765,0.625,0.4142663402477406,0.025483153894847836,0.00838243721042668,3.169976833820957e-4,0.921
8,gComp_ate,10000,15,0.765,0.765,0.4142663402477406,-0.014631644641331695,0.005029819345310279,7.709911969630109e-5,0.885
8,gComp_cate_m0,10000,15,0.765,0.765,0.4142663402477406,-0.02498101718713574,-1.4186510131850296e-4,1.1509238731608626e-4,0.948
8,gComp_cate_m1,10000,15,0.765,0.765,0.4142663402477406,2.2607896748734198e-17,-8.813802333735957e-4,1.0110394057899133e-4,0.949
8,causal_forest_ate,10000,15,0.765,0.765,0.4142663402477406,-0.014631644641331695,0.013716441268257547,0.00019585087337556769,0.689
8,causal_forest_cate_m0,10000,15,0.765,0.765,0.4142663402477406,-0.02498101718713574,0.014244895217275552,2.4035992324951953e-4,0.473
8,causal_forest_cate_m1,10000,15,0.765,0.765,0.4142663402477406,2.2607896748734198e-17,0.01295994127537167,2.608695895397551e-4,0.963
8,DRLearner_ate,10000,15,0.765,0.765,0.4142663402477406,-0.014631644641331695,0.005246055179120997,8.617878566576197e-5,0.901
8,DRLearner_cate_m0,10000,15,0.765,0.765,0.4142663402477406,-0.02498101718713574,0.009506752244352176,1.4574517212334555e-4,0.741
8,DRLearner_cate_m1,10000,15,0.765,0.765,0.4142663402477406,2.2607896748734198e-17,-7.862376699304267e-4,2.191408493717804e-4,0.947
9,gComp_ate,10000,15,0.765,0.945,0.4142663402477406,-0.025260788392167128,0.0011265194187483065,5.072350844568233e-5,0.95
9,gComp_cate_m0,10000,15,0.765,0.945,0.4142663402477406,-0.02534097404539445,-5.316369680341298e-4,1.1307479408293138e-4,0.951
9,gComp_cate_m1,10000,15,0.765,0.945,0.4142663402477406,-0.02514783772077119,-5.453101488639544e-4,9.559860418164982e-5,0.952
9,causal_forest_ate,10000,15,0.765,0.945,0.4142663402477406,-0.025260788392167128,0.024530950065147494,6.087009920267738e-4,0.014
9,causal_forest_cate_m0,10000,15,0.765,0.945,0.4142663402477406,-0.02534097404539445,0.022785665561772424,5.579312683241156e-4,0.079
9,causal_forest_cate_m1,10000,15,0.765,0.945,0.4142663402477406,-0.02514783772077119,0.026995557769012943,8.191970606200314e-4,0.589
9,DRLearner_ate,10000,15,0.765,0.945,0.4142663402477406,-0.025260788392167128,0.0012482872001790633,5.667666234047476e-5,0.946
9,DRLearner_cate_m0,10000,15,0.765,0.945,0.4142663402477406,-0.02534097404539445,0.009303221870673287,1.433604372453488e-4,0.755
