group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
7,causal_forest_ate,10000,10,0.761,0.63,0.4063193069386903,-0.004364113126333632,0.0038836134844659085,2.0282261095934437e-5,0.999
7,causal_forest_cate_m0,10000,10,0.761,0.63,0.4063193069386903,-0.024486084520985905,0.005500603750059344,6.598132583679256e-5,0.922
7,causal_forest_cate_m1,10000,10,0.761,0.63,0.4063193069386903,0.025034429623605876,0.0015311027886713677,9.524901846755848e-5,0.999
7,DRLearner_ate,10000,10,0.761,0.63,0.4063193069386903,-0.004364113126333632,0.00812373923429636,1.2058278465090208e-4,0.814
7,DRLearner_cate_m0,10000,10,0.761,0.63,0.4063193069386903,-0.024486084520985905,0.007912738543703016,1.1268646869447143e-4,0.814
7,DRLearner_cate_m1,10000,10,0.761,0.63,0.4063193069386903,0.025034429623605876,0.00844498051509203,3.0138095184477744e-4,0.914
8,gComp_ate,10000,10,0.761,0.761,0.4063193069386903,-0.014865127989963471,0.0046389783856754735,7.012548488092481e-5,0.911
8,gComp_cate_m0,10000,10,0.761,0.761,0.4063193069386903,-0.025039775576733817,-1.2576281687453554e-4,9.771597974211576e-5,0.953
8,gComp_cate_m1,10000,10,0.761,0.761,0.4063193069386903,0,-2.9402667736329845e-4,1.0274029667104255e-4,0.959
8,causal_forest_ate,10000,10,0.761,0.761,0.4063193069386903,-0.014865127989963471,0.013842693079787381,1.966496935799626e-4,0.638
8,causal_forest_cate_m0,10000,10,0.761,0.761,0.4063193069386903,-0.025039775576733817,0.013239795357018368,2.1194667907153579e-4,0.579
8,causal_forest_cate_m1,10000,10,0.761,0.761,0.4063193069386903,0,0.01472684873550204,3.0527021259376346e-4,0.955
8,DRLearner_ate,10000,10,0.761,0.761,0.4063193069386903,-0.014865127989963471,0.004903389220751368,7.651646674921318e-5,0.917
8,DRLearner_cate_m0,10000,10,0.761,0.761,0.4063193069386903,-0.025039775576733817,0.008029206115416179,1.1719630709259907e-4,0.81
8,DRLearner_cate_m1,10000,10,0.761,0.761,0.4063193069386903,0,3.3846483296279495e-4,2.1193813476821205e-4,0.962
9,gComp_ate,10000,10,0.761,0.93,0.4063193069386903,-0.02539861808684324,0.0011427164836822269,5.0803711061781424e-5,0.947
9,gComp_cate_m0,10000,10,0.761,0.93,0.4063193069386903,-0.02557567303080544,-4.781642449923064e-4,9.79399307957312e-5,0.952
9,gComp_cate_m1,10000,10,0.761,0.93,0.4063193069386903,-0.025140290020784953,-2.2992801156796188e-4,1.0215862131483932e-4,0.952
9,causal_forest_ate,10000,10,0.761,0.93,0.4063193069386903,-0.02539861808684324,0.024718883221156656,6.158731775052496e-4,0.017
9,causal_forest_cate_m0,10000,10,0.761,0.93,0.4063193069386903,-0.02557567303080544,0.02207937661544433,5.233684757466984e-4,0.081
9,causal_forest_cate_m1,10000,10,0.761,0.93,0.4063193069386903,-0.025140290020784953,0.028570640089026825,9.001593035724441e-4,0.481
9,DRLearner_ate,10000,10,0.761,0.93,0.4063193069386903,-0.02539861808684324,0.0013347447563151957,5.4640258572734674e-5,0.954
9,DRLearner_cate_m0,10000,10,0.761,0.93,0.4063193069386903,-0.02557567303080544,0.008034222995478601,1.1667893462108512e-4,0.816
9,DRLearner_cate_m1,10000,10,0.761,0.93,0.4063193069386903,-0.025140290020784953,-0.008462918146837538,2.8052997080951444e-4,0.896
