group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
1,gComp_ate,1000,15,1.29,1.05,0.41418347745319606,0.024837068181024737,-0.0026541702075450454,5.401694370696326e-4,0.954
1,gComp_cate_m0,1000,15,1.29,1.05,0.41418347745319606,0.02467626049677388,1.2013523608344808e-4,0.0012050829384261795,0.944
1,gComp_cate_m1,1000,15,1.29,1.05,0.41418347745319606,0.025067585522063063,-0.0023032311808892938,0.0010978267414196558,0.952
1,causal_forest_ate,1000,15,1.29,1.05,0.41418347745319606,0.024837068181024737,-0.02380344965718797,6.473183454638734e-4,0.97
1,causal_forest_cate_m0,1000,15,1.29,1.05,0.41418347745319606,0.02467626049677388,-0.020208579733866715,8.712076601719232e-4,0.876
1,causal_forest_cate_m1,1000,15,1.29,1.05,0.41418347745319606,0.025067585522063063,-0.028873309812825952,0.0019157951057655095,0.981
1,DRLearner_ate,1000,15,1.29,1.05,0.41418347745319606,0.024837068181024737,-0.0013010573212964126,6.006761900606808e-4,0.951
1,DRLearner_cate_m0,1000,15,1.29,1.05,0.41418347745319606,0.02467626049677388,-0.00701964053449505,6.685839760324035e-4,0.932
1,DRLearner_cate_m1,1000,15,1.29,1.05,0.41418347745319606,0.025067585522063063,0.006788557528795863,0.002473248530957651,0.958
2,gComp_ate,1000,15,1.29,1.29,0.41418347745319606,0.014638966403847053,-0.006434634545104387,5.337659008255191e-4,0.948
2,gComp_cate_m0,1000,15,1.29,1.29,0.41418347745319606,0.02499775119779282,-3.565155198995445e-4,0.001192681045471156,0.949
2,gComp_cate_m1,1000,15,1.29,1.29,0.41418347745319606,-1.4695403788701592e-17,-0.0018935671746267491,9.750749672243212e-4,0.955
2,causal_forest_ate,1000,15,1.29,1.29,0.41418347745319606,0.014638966403847053,-0.01489717453726542,2.952603974128992e-4,0.997
2,causal_forest_cate_m0,1000,15,1.29,1.29,0.41418347745319606,0.02499775119779282,-0.013119625198357736,6.184614558233109e-4,0.941
2,causal_forest_cate_m1,1000,15,1.29,1.29,0.41418347745319606,-1.4695403788701592e-17,-0.017432792478883827,0.0013137678152869794,0.99
2,DRLearner_ate,1000,15,1.29,1.29,0.41418347745319606,0.014638966403847053,-0.005190137144783659,5.855310587659236e-4,0.942
2,DRLearner_cate_m0,1000,15,1.29,1.29,0.41418347745319606,0.02499775119779282,-0.007222586105363264,6.769530186558423e-4,0.935
2,DRLearner_cate_m1,1000,15,1.29,1.29,0.41418347745319606,-1.4695403788701592e-17,-0.00233819286400836,0.0021689859188192447,0.954
