group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
1,gComp_ate,500,15,1.29,1.05,0.4141075092183577,0.02482130319173841,-0.0028154446267320654,0.0012311547283033006,0.936
1,gComp_cate_m0,500,15,1.29,1.05,0.4141075092183577,0.02466152562342182,-0.003869857786077032,0.002613492595639757,0.932
1,gComp_cate_m1,500,15,1.29,1.05,0.4141075092183577,0.025053293732091877,-2.803237839944347e-4,0.00222290373559167,0.948
1,causal_forest_ate,500,15,1.29,1.05,0.4141075092183577,0.02482130319173841,-0.020292912046236688,5.979303032270347e-4,0.995
1,causal_forest_cate_m0,500,15,1.29,1.05,0.4141075092183577,0.02466152562342182,-0.020656558750568255,0.001326647158802123,0.938
1,causal_forest_cate_m1,500,15,1.29,1.05,0.4141075092183577,0.025053293732091877,-0.0199871553533739,0.002523801846691975,0.995
1,DRLearner_ate,500,15,1.29,1.05,0.4141075092183577,0.02482130319173841,0.0013664369607806041,0.0013189138350737373,0.948
1,DRLearner_cate_m0,500,15,1.29,1.05,0.4141075092183577,0.02466152562342182,-0.007822749275656841,0.0014085190871065273,0.932
1,DRLearner_cate_m1,500,15,1.29,1.05,0.4141075092183577,0.025053293732091877,0.014224306271651279,0.004913919360183716,0.952
2,gComp_ate,500,15,1.29,1.29,0.4141075092183577,0.01462629992837675,-0.006830988294607705,0.0012619527340584343,0.93
2,gComp_cate_m0,500,15,1.29,1.29,0.4141075092183577,0.024981712062550454,-0.0038006229558654367,0.0026210517974645468,0.932
2,gComp_cate_m1,500,15,1.29,1.29,0.4141075092183577,-1.4670741048860778e-17,-7.249998576671983e-4,0.0021257849521835823,0.945
2,causal_forest_ate,500,15,1.29,1.29,0.4141075092183577,0.01462629992837675,-0.012196596024645241,3.3115557830902076e-4,0.996
2,causal_forest_cate_m0,500,15,1.29,1.29,0.4141075092183577,0.024981712062550454,-0.013324839583859837,0.001111301703110639,0.96
2,causal_forest_cate_m1,500,15,1.29,1.29,0.4141075092183577,-1.4670741048860778e-17,-0.01096124566733825,0.0022050115418187463,0.995
2,DRLearner_ate,500,15,1.29,1.29,0.4141075092183577,0.01462629992837675,-0.0027224226474740695,0.001332243484622001,0.939
2,DRLearner_cate_m0,500,15,1.29,1.29,0.4141075092183577,0.024981712062550454,-0.007573146530263099,0.0014602737307951516,0.931
2,DRLearner_cate_m1,500,15,1.29,1.29,0.4141075092183577,-1.4670741048860778e-17,0.003818016339952943,0.004619867540861521,0.951
3,gComp_ate,500,15,1.29,1.6,0.4141075092183577,0.004546651996132707,-0.01044664169241032,0.0012963639551564034,0.931
3,gComp_cate_m0,500,15,1.29,1.6,0.4141075092183577,0.025250251138729658,-0.003967213435095814,0.002622019449600163,0.941
3,gComp_cate_m1,500,15,1.29,1.6,0.4141075092183577,-0.024700992484437214,2.2369019180329186e-4,0.002085578689837318,0.944
3,causal_forest_ate,500,15,1.29,1.6,0.4141075092183577,0.004546651996132707,-0.003945445867472564,1.8942571216954904e-4,0.999
3,causal_forest_cate_m0,500,15,1.29,1.6,0.4141075092183577,0.025250251138729658,-0.005698459476294582,9.915987024036695e-4,0.983
3,causal_forest_cate_m1,500,15,1.29,1.6,0.4141075092183577,-0.024700992484437214,-0.001768101731415225,0.002179359356661404,0.999
3,DRLearner_ate,500,15,1.29,1.6,0.4141075092183577,0.004546651996132707,-0.006280927680730959,0.001335813279407764,0.929
3,DRLearner_cate_m0,500,15,1.29,1.6,0.4141075092183577,0.025250251138729658,-0.0071412388882773695,0.00148449615673862,0.929
3,DRLearner_cate_m1,500,15,1.29,1.6,0.4141075092183577,-0.024700992484437214,-0.0053121719781690415,0.004635733613587109,0.95
4,gComp_ate,500,15,1,0.815,0.4141075092183577,0.0104984045345208,0.002491922374616751,0.0012122480811299326,0.939
4,gComp_cate_m0,500,15,1,0.815,0.4141075092183577,0,-0.0027946325489956025,0.0025258453669567455,0.937
4,gComp_cate_m1,500,15,1,0.815,0.4141075092183577,0.025333066072963453,-6.891219149372077e-4,0.002287432975484817,0.943
4,causal_forest_ate,500,15,1,0.815,0.4141075092183577,0.0104984045345208,-0.007437152385687269,2.3739442582687854e-4,1
4,causal_forest_cate_m0,500,15,1,0.815,0.4141075092183577,0,-0.007113529205944244,9.32272330046635e-4,0.97
4,causal_forest_cate_m1,500,15,1,0.815,0.4141075092183577,0.025333066072963453,-0.008010599103213303,0.0021323775251406675,0.999
4,DRLearner_ate,500,15,1,0.815,0.4141075092183577,0.0104984045345208,0.006390433169115828,0.0013328745896092164,0.949
4,DRLearner_cate_m0,500,15,1,0.815,0.4141075092183577,0,8.77087422170157e-4,0.0012773748179978654,0.945
4,DRLearner_cate_m1,500,15,1,0.815,0.4141075092183577,0.025333066072963453,0.014114706206278629,0.004944299668675915,0.945
5,gComp_ate,500,15,1,1,0.4141075092183577,0,-0.0018069767026519096,0.001210342987431342,0.938
5,gComp_cate_m0,500,15,1,1,0.4141075092183577,0,-0.003634379448248602,0.002555346614399586,0.934
5,gComp_cate_m1,500,15,1,1,0.4141075092183577,0,-0.0011389961907662337,0.002217226481495895,0.935
5,causal_forest_ate,500,15,1,1,0.4141075092183577,0,0.0011837710146679799,1.7791238822242216e-4,1
5,causal_forest_cate_m0,500,15,1,1,0.4141075092183577,0,1.94879247433702e-4,8.800834823575607e-4,0.987
5,causal_forest_cate_m1,500,15,1,1,0.4141075092183577,0,0.002351862044402006,0.002043901542914043,0.997
5,DRLearner_ate,500,15,1,1,0.4141075092183577,0,0.001888156372494547,0.0013237414928747217,0.945
5,DRLearner_cate_m0,500,15,1,1,0.4141075092183577,0,6.695329796341803e-4,0.0013148218635974623,0.937
5,DRLearner_cate_m1,500,15,1,1,0.4141075092183577,0,0.0033995293769601993,0.004744375669518824,0.943
6,gComp_ate,500,15,1,1.24,0.4141075092183577,-0.010408574013156367,-0.005069619538373599,0.0011910615882547988,0.932
6,gComp_cate_m0,500,15,1,1.24,0.4141075092183577,0,-0.0036123278702200577,0.00260300218797552,0.938
