group,estimator,sample_size,confounder_number,or_exposure,or_interaction,p_exposure_mean,oracle_mean,bias_mean,MSE,coverage_prob
7,causal_forest_cate_m1,1000,10,0.761,0.63,0.4062134097172406,0.025023275317038938,0.0011525517490730266,9.761149118437198e-4,0.998
7,DRLearner_ate,1000,10,0.761,0.63,0.4062134097172406,-0.004362987611128582,0.007914674593476816,6.186352007984815e-4,0.941
7,DRLearner_cate_m0,1000,10,0.761,0.63,0.4062134097172406,-0.02447982584602828,0.008077424488242915,5.635016713070494e-4,0.939
7,DRLearner_cate_m1,1000,10,0.761,0.63,0.4062134097172406,0.025023275317038938,0.007631053480749787,0.0024989992946382947,0.939
8,gComp_ate,1000,10,0.761,0.761,0.4062134097172406,-0.014859687825931655,0.004260214861120021,5.223575488910353e-4,0.944
8,gComp_cate_m0,1000,10,0.761,0.761,0.4062134097172406,-0.025033475351435627,-7.672241209203235e-4,9.769248378746868e-4,0.957
8,gComp_cate_m1,1000,10,0.761,0.761,0.4062134097172406,0,-5.752850821561777e-4,0.0011757123001354547,0.956
8,causal_forest_ate,1000,10,0.761,0.761,0.4062134097172406,-0.014859687825931655,0.013630862536686906,2.3765791817269123e-4,0.994
8,causal_forest_cate_m0,1000,10,0.761,0.761,0.4062134097172406,-0.025033475351435627,0.013169284526530933,5.46050560375655e-4,0.95
8,causal_forest_cate_m1,1000,10,0.761,0.761,0.4062134097172406,0,0.014263242653539303,0.0011607137396916051,0.999
8,DRLearner_ate,1000,10,0.761,0.761,0.4062134097172406,-0.014859687825931655,0.005144221019093204,5.789460196084947e-4,0.947
8,DRLearner_cate_m0,1000,10,0.761,0.761,0.4062134097172406,-0.025033475351435627,0.00820073233985164,5.70318580540925e-4,0.948
8,DRLearner_cate_m1,1000,10,0.761,0.761,0.4062134097172406,0,6.147513455969843e-4,0.0024216511952138424,0.95
9,gComp_ate,1000,10,0.761,0.93,0.4062134097172406,-0.02538903908889748,0.0013447541445655363,5.133773983628237e-4,0.958
9,gComp_cate_m0,1000,10,0.761,0.93,0.4062134097172406,-0.025569269084759313,-8.284975019155232e-4,9.750432237633211e-4,0.95
9,gComp_cate_m1,1000,10,0.761,0.93,0.4062134097172406,-0.025129139590951415,3.2938414644690127e-4,0.001133269119806664,0.947
9,causal_forest_ate,1000,10,0.761,0.93,0.4062134097172406,-0.02538903908889748,0.023416499523935562,5.961708283224002e-4,0.974
9,causal_forest_cate_m0,1000,10,0.761,0.93,0.4062134097172406,-0.025569269084759313,0.021373822588854362,8.200448680981203e-4,0.91
9,causal_forest_cate_m1,1000,10,0.761,0.93,0.4062134097172406,-0.025129139590951415,0.02632663076305276,0.0016206219256135633,0.989
9,DRLearner_ate,1000,10,0.761,0.93,0.4062134097172406,-0.02538903908889748,0.0020164226338464956,5.601787468720274e-4,0.957
9,DRLearner_cate_m0,1000,10,0.761,0.93,0.4062134097172406,-0.025569269084759313,0.00856451273313047,5.77372078040644e-4,0.939
9,DRLearner_cate_m1,1000,10,0.761,0.93,0.4062134097172406,-0.025129139590951415,-0.007653432360308984,0.002440829832619462,0.924
